id,Fiscal Year Released,Recidivism Reporting Year,Main Supervising District,Release Type,Race - Ethnicity,Age At Release,Sex,Offense Classification,Offense Type,Offense Subtype,Return to Prison,Days to Return,Recidivism Type,New Offense Classification,New Offense Type,New Offense Sub Type,Target Population,Race,Ethnicity
18365,2014,2017,1JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,Yes,161.0,New,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,Black , Non-Hispanic
18366,2014,2017,NSD,,White - Hispanic,35-44,Male,D Felony,Violent,Sex,No,,No Recidivism,,,,No,White , Hispanic
18367,2014,2017,NSD,,White - Hispanic,Under 25,Female,D Felony,Property,Theft,No,,No Recidivism,,,,Yes,White , Hispanic
18368,2014,2017,NSD,,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Other Drug,No,,No Recidivism,,,,No,Black , Non-Hispanic
18369,2014,2017,NSD,,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Other Drug,No,,No Recidivism,,,,No,Black , Non-Hispanic
18370,2014,2017,NSD,,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Other Drug,No,,No Recidivism,,,,No,Black , Non-Hispanic
18371,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,No,White , Non-Hispanic
18372,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,No,White , Non-Hispanic
18373,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,No,White , Non-Hispanic
18374,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,No,,No Recidivism,,,,No,White , Non-Hispanic
18375,2014,2017,1JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,No,Black , Non-Hispanic
18376,2014,2017,8JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,Yes,94.0,New,D Felony,Drug,Trafficking,No,Black , Non-Hispanic
18377,2014,2017,2JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,358.0,New,Aggravated Misdemeanor,Public Order,Traffic,No,White , Non-Hispanic
18378,2014,2017,3JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Drug,Drug Possession,Yes,419.0,Tech,D Felony,Drug,Drug Possession,No,White , Non-Hispanic
18379,2014,2017,7JD,Parole,White - Non-Hispanic,Under 25,Female,D Felony,Violent,Murder/Manslaughter,No,,No Recidivism,,,,No,White , Non-Hispanic
18380,2014,2017,NSD,,Black - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,385.0,Tech,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,Black , Non-Hispanic
18381,2014,2017,7JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Public Order,OWI,Yes,952.0,New,D Felony,Public Order,OWI,Yes,White , Non-Hispanic
18382,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Weapons,Yes,485.0,New,D Felony,Public Order,OWI,Yes,White , Non-Hispanic
18383,2014,2017,4JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,Yes,786.0,Tech,B Felony,Drug,Trafficking,No,White , Non-Hispanic
18384,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,Yes,212.0,New,Aggravated Misdemeanor,Property,Theft,No,White , Non-Hispanic
18385,2014,2017,2JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,Yes,Black , Non-Hispanic
18386,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Public Order,Traffic,No,,No Recidivism,,,,No,White , Non-Hispanic
18387,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,498.0,New,Serious Misdemeanor,Violent,Assault,Yes,White , Non-Hispanic
18388,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,420.0,New,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,White , Non-Hispanic
18389,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,392.0,New,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18390,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18391,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18392,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18393,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18394,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18395,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18396,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18397,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18398,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18399,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18400,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,Yes,454.0,Tech,C Felony,Property,Burglary,Yes,White , Non-Hispanic
18401,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18402,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,99.0,Tech,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18403,2014,2017,5JD,Parole,American Indian or Alaska Native - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No,American Indian or Alaska Native , Non-Hispanic
18404,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Sex,Yes,163.0,Tech,Aggravated Misdemeanor,Other,Other Criminal,No,White , Non-Hispanic
18405,2014,2017,NSD,,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,,No Recidivism,,,,No,White , Non-Hispanic
18406,2014,2017,NSD,,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes,Black , Non-Hispanic
18407,2014,2017,NSD,,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes,Black , Non-Hispanic
18408,2014,2017,NSD,,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes,Black , Non-Hispanic
18409,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,272.0,New,C Felony,Drug,Trafficking,Yes,White , Non-Hispanic
18410,2014,2017,8JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,797.0,New,D Felony,Property,Burglary,Yes,White , Non-Hispanic
18411,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Theft,Yes,280.0,Tech,D Felony,Property,Theft,No,White , Non-Hispanic
18412,2014,2017,NSD,,Black - Non-Hispanic,Under 25,Male,Serious Misdemeanor,Property,Vandalism,Yes,411.0,New,D Felony,Public Order,Weapons,No,Black , Non-Hispanic
18413,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,328.0,New,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18414,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18415,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Female,Aggravated Misdemeanor,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18416,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Female,D Felony,Drug,Drug Possession,Yes,264.0,New,D Felony,Drug,Drug Possession,No,White , Non-Hispanic
18417,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,444.0,Tech,D Felony,Violent,Assault,No,Black , Non-Hispanic
18418,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Female,Aggravated Misdemeanor,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18419,2014,2017,2JD,Parole,White - Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,402.0,New,C Felony,Drug,Trafficking,Yes,White , Hispanic
18420,2014,2017,3JD,Parole,Black - Non-Hispanic,Under 25,Female,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No,Black , Non-Hispanic
18421,2014,2017,NSD,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Other,Other Criminal,No,,No Recidivism,,,,No,White , Non-Hispanic
18422,2014,2017,NSD,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Other,Other Criminal,No,,No Recidivism,,,,No,White , Non-Hispanic
18423,2014,2017,NSD,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Other,Other Criminal,No,,No Recidivism,,,,No,White , Non-Hispanic
18424,2014,2017,8JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,Yes,399.0,New,B Felony,Drug,Trafficking,Yes,White , Non-Hispanic
18425,2014,2017,1JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,419.0,New,C Felony,Drug,Trafficking,No,Black , Non-Hispanic
18426,2014,2017,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,371.0,New,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18427,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18428,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,Weapons,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18429,2014,2017,6JD,Parole,American Indian or Alaska Native - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,Yes,American Indian or Alaska Native , Non-Hispanic
18430,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,407.0,New,Aggravated Misdemeanor,Violent,Assault,No,White , Non-Hispanic
18431,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,No,,No Recidivism,,,,No,White , Non-Hispanic
18432,2014,2017,8JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18433,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Female,B Felony,Drug,Trafficking,No,,No Recidivism,,,,No,White , Non-Hispanic
18434,2014,2017,8JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,471.0,New,D Felony,Public Order,Weapons,Yes,Black , Non-Hispanic
18435,2014,2017,5JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,Yes,531.0,New,C Felony,Violent,Assault,No,Black , Non-Hispanic
18436,2014,2017,5JD,Parole,Black - Non-Hispanic,45-54,Male,C Felony,Property,Theft,Yes,608.0,New,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Black , Non-Hispanic
18437,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,No,White , Non-Hispanic
18438,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,No,White , Non-Hispanic
18439,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,No,White , Non-Hispanic
18440,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,No,White , Non-Hispanic
18441,2014,2017,8JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,,No Recidivism,,,,No,Black , Non-Hispanic
18442,2014,2017,NSD,,White - Non-Hispanic,25-34,Male,C Felony,Drug,Other Drug,Yes,658.0,New,Aggravated Misdemeanor,Drug,Drug Possession,Yes,White , Non-Hispanic
18443,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,,No Recidivism,,,,No,Black , Non-Hispanic
18444,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,,No Recidivism,,,,No,Black , Non-Hispanic
18445,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,,No Recidivism,,,,No,Black , Non-Hispanic
18446,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Public Order,OWI,No,,No Recidivism,,,,No,White , Non-Hispanic
18447,2014,2017,8JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18448,2014,2017,NSD,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,Yes,687.0,New,C Felony,Violent,Assault,No,White , Non-Hispanic
18449,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18450,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Female,Aggravated Misdemeanor,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18451,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Female,Aggravated Misdemeanor,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18452,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Forgery/Fraud,Yes,826.0,New,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,White , Non-Hispanic
18453,2014,2017,2JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Property,Theft,Yes,327.0,New,C Felony,Property,Theft,Yes,Black , Non-Hispanic
18454,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18455,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Traffic,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18456,2014,2017,NSD,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Other,Other Criminal,Yes,717.0,Tech,D Felony,Other,Other Criminal,No,White , Non-Hispanic
18457,2014,2017,3JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,OWI,Yes,53.0,Tech,D Felony,Public Order,OWI,No,White , Non-Hispanic
18458,2014,2017,NSD,,Black - Non-Hispanic,Under 25,Male,Special Sentence 2005,Violent,Sex,No,,No Recidivism,,,,No,Black , Non-Hispanic
18459,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,644.0,New,D Felony,Drug,Drug Possession,No,White , Non-Hispanic
18460,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Violent,Assault,No,,No Recidivism,,,,No,White , Non-Hispanic
18461,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Female,C Felony,Violent,Murder/Manslaughter,No,,No Recidivism,,,,No,White , Non-Hispanic
18462,2014,2017,5JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Forgery/Fraud,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18463,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Forgery/Fraud,Yes,217.0,New,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18464,2014,2017,3JD,Parole,American Indian or Alaska Native - Non-Hispanic,45-54,Female,B Felony,Violent,Kidnap,No,,No Recidivism,,,,No,American Indian or Alaska Native , Non-Hispanic
18465,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Property,Forgery/Fraud,Yes,154.0,Tech,D Felony,Property,Forgery/Fraud,No,White , Non-Hispanic
18466,2014,2017,1JD,Parole,Black - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,Yes,862.0,New,D Felony,Public Order,OWI,No,Black , Non-Hispanic
18467,2014,2017,NSD,,American Indian or Alaska Native - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,No,American Indian or Alaska Native , Non-Hispanic
18468,2014,2017,NSD,,American Indian or Alaska Native - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,No,,No Recidivism,,,,No,American Indian or Alaska Native , Non-Hispanic
18469,2014,2017,NSD,,American Indian or Alaska Native - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,,No Recidivism,,,,No,American Indian or Alaska Native , Non-Hispanic
18470,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,Yes,707.0,Tech,B Felony,Drug,Trafficking,No,White , Non-Hispanic
18471,2014,2017,4JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,547.0,Tech,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18472,2014,2017,NSD,,White - Non-Hispanic,35-44,Female,D Felony,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18473,2014,2017,NSD,,White - Non-Hispanic,35-44,Female,D Felony,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18474,2014,2017,NSD,,White - Non-Hispanic,35-44,Female,D Felony,Property,Theft,No,,No Recidivism,,,,No,White , Non-Hispanic
18475,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,Yes,530.0,New,D Felony,Property,Burglary,No,White , Non-Hispanic
18476,2014,2017,NSD,,White - Non-Hispanic,55 and Older,Male,Serious Misdemeanor,Public Order,Alcohol,Yes,433.0,New,Aggravated Misdemeanor,Public Order,Alcohol,No,White , Non-Hispanic
18477,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Female,C Felony,Drug,Trafficking,Yes,159.0,Tech,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18478,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18479,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18480,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Public Order,OWI,No,,No Recidivism,,,,No,White , Non-Hispanic
18481,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,Yes,209.0,New,C Felony,Property,Burglary,Yes,White , Non-Hispanic
18482,2014,2017,1JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,487.0,New,C Felony,Drug,Trafficking,Yes,White , Non-Hispanic
18483,2014,2017,NSD,,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Other Public Order,No,,No Recidivism,,,,No,White , Non-Hispanic
18484,2014,2017,NSD,,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Other Public Order,No,,No Recidivism,,,,No,White , Non-Hispanic
18485,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Robbery,Yes,318.0,New,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,White , Non-Hispanic
18486,2014,2017,2JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18487,2014,2017,NSD,,Black - Non-Hispanic,55 and Older,Male,C Felony,Violent,Murder/Manslaughter,No,,No Recidivism,,,,No,Black , Non-Hispanic
18488,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,208.0,Tech,C Felony,Drug,Trafficking,Yes,White , Non-Hispanic
18489,2014,2017,6JD,Parole,Black - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,329.0,Tech,C Felony,Drug,Trafficking,Yes,Black , Non-Hispanic
18490,2014,2017,4JD,Parole,White - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,Yes,107.0,New,D Felony,Property,Forgery/Fraud,No,White , Non-Hispanic
18491,2014,2017,NSD,,Black - Non-Hispanic,35-44,Female,D Felony,Property,Forgery/Fraud,No,,No Recidivism,,,,No,Black , Non-Hispanic
18492,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Other Drug,Yes,287.0,Tech,C Felony,Drug,Other Drug,No,White , Non-Hispanic
18493,2014,2017,NSD,,White - Non-Hispanic,35-44,Male,B Felony,Other,Other Criminal,No,,No Recidivism,,,,No,White , Non-Hispanic
18494,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,Yes,162.0,Tech,D Felony,Public Order,OWI,No,White , Non-Hispanic
18495,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Female,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No,White , Non-Hispanic
18496,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Female,C Felony,Drug,Trafficking,No,,No Recidivism,,,,No,White , Non-Hispanic
18497,2014,2017,NSD,,White - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,No,,No Recidivism,,,,No,White , Non-Hispanic
18498,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,Yes,376.0,New,Aggravated Misdemeanor,Violent,Assault,No,White , Non-Hispanic
18499,2014,2017,5JD,Parole,Asian or Pacific Islander - Non-Hispanic,25-34,Female,D Felony,Drug,Drug Possession,Yes,761.0,Tech,C Felony,Property,Theft,Yes,Asian or Pacific Islander , Non-Hispanic
18500,2014,2017,NSD,,White - Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Other Criminal,Yes,307.0,Tech,D Felony,Other,Other Criminal,No,White , Hispanic
18501,2014,2017,3JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Sex,No,,No Recidivism,,,,Yes,White , Non-Hispanic
18502,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,602.0,Tech,C Felony,Drug,Trafficking,No,White , Non-Hispanic
18503,2014,2017,NSD,,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Sex,No,,No Recidivism,,,,No,Black , Non-Hispanic
18504,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Property,Theft,Yes,514.0,Tech,C Felony,Property,Theft,No,White , Non-Hispanic
18505,2014,2017,NSD,,White - Hispanic,25-34,Male,C Felony,Violent,Robbery,No,,No Recidivism,,,,No,White , Hispanic
18506,2014,2017,NSD,,White - Hispanic,25-34,Male,C Felony,Violent,Robbery,No,,No Recidivism,,,,No,White , Hispanic
